dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25
0.82001,-0.60052,0.84627,-0.54643,-0.86443,0.21798,-0.82074,-0.27581,0.90436,0.02313,0.09246,0.29618,0.46214,-0.02998,-0.35911,0.91763,-0.93798,0.11227,0.97446,-0.11464,-0.8207,-0.9637,-0.46352,0.77303,0.0
-0.88452,-0.14461,-0.29194,-0.50446,-0.84397,-0.55215,0.3939,-0.87903,-0.51923,-0.77412,0.0745,-0.33489,0.74205,0.10508,-0.57633,0.90822,0.05671,0.08347,-0.17797,-0.03934,0.73004,0.34789,-0.16492,-0.17471,0.0
-0.2281,-0.39385,-0.44733,0.77237,-0.19284,-0.08511,-0.66187,-0.7817,0.5344,-0.93866,0.5558,0.90601,0.06146,0.69804,0.15714,-0.8802,-0.98008,0.45324,0.06873,0.65307,-0.54504,-0.12936,-0.01805,-0.06299,0.0
0.55773,0.57634,-0.21432,-0.5391,0.92339,0.96871,-0.88651,0.55574,-0.16128,0.62021,-0.31838,0.80336,0.29415,-0.63775,0.75608,0.32398,0.03076,-0.35885,0.78847,0.99459,0.0286,-0.18608,-0.90475,-0.39318,0.0
0.57478,-0.38053,-0.56604,-0.65456,0.88622,0.64356,0.95872,0.44669,0.37032,-0.53028,-0.2037,-0.75799,-0.58094,0.20225,-0.00267,0.36628,-0.17225,-0.97201,-0.60316,0.1558,-0.62476,0.27816,-0.35639,-0.29722,0.0
0.00852,0.25905,-0.36228,0.46633,0.32562,0.40171,-0.11121,-0.81259,-0.08505,0.22915,-0.94191,0.36495,0.6998,0.81762,-0.79862,0.41979,-0.73251,-0.74368,-0.71255,-0.8463,0.99878,-0.56264,0.47134,0.67981,0.0
0.80535,-0.84695,0.10064,-0.1095,0.97275,-0.48346,-0.80577,-0.86073,-0.68085,0.31212,0.7054,0.5983,-0.41628,-0.71036,-0.38951,0.62628,-0.24456,-0.66649,0.95876,-0.0189,-0.48984,-0.75841,0.44306,-0.89924,0.0
0.30007,0.86724,-0.41595,0.30211,0.40402,0.91549,0.21146,-0.6846,0.37538,0.54835,0.65875,-0.91085,-0.09613,-0.8792,-0.95211,-0.92561,-0.30951,0.32001,0.92802,0.50901,-0.81665,-0.36755,0.38143,0.30724,0.0
-0.669,0.74581,-0.32722,-0.99676,0.43042,-0.20735,-0.63288,-0.08148,-0.04014,0.34495,0.68748,-0.9307,-0.42885,0.50176,-0.84072,-0.94575,-0.13552,0.07365,-0.66064,0.07534,-0.47449,-0.78236,-0.15559,-0.2133,0.0
0.8784,0.07221,-0.32354,-0.56018,0.66504,0.91224,0.75177,0.71558,0.11682,0.72515,-0.45544,0.48444,-0.02989,0.59744,-0.95971,-0.57078,0.26492,-0.7038,0.98009,0.75961,0.98268,0.26091,0.90602,0.90717,0.0
-0.39309,-0.10937,-0.5907,-0.4412,0.20454,-0.96648,0.90656,0.96134,-0.39877,0.19804,-0.86555,-0.59463,-0.56726,0.87477,-0.18893,0.24194,0.23917,0.58952,-0.45978,0.64112,-0.27255,0.31609,0.35034,0.1051,0.0
-0.30976,-0.64808,0.98282,0.53478,-0.89451,0.6904,-0.54508,-0.1843,-0.52179,0.14471,0.26957,-0.55445,0.42619,0.67305,0.25237,0.88962,-0.83038,-0.26402,0.78005,0.11824,-0.68863,-0.42631,-0.72958,0.68104,0.0
0.27014,0.8786,-0.90416,-0.47975,0.11712,-0.60188,0.11031,0.42208,-0.71031,-0.65346,0.88527,-0.25303,-0.23989,-0.8408,-0.75391,0.38055,-0.50277,0.84169,0.07523,0.28998,0.82599,0.39857,-0.60015,0.95461,0.0
0.22537,0.29773,0.75451,-0.96726,0.90249,-0.97553,-0.75814,-0.89231,-0.26361,0.76035,-0.79748,0.35713,0.68014,-0.13551,0.20993,-0.27049,0.46345,0.90662,-0.4088,-0.02867,-0.67942,0.50252,-0.07038,0.29857,0.0
0.97421,0.20772,0.42963,-0.02029,0.74434,0.08671,-0.72414,-0.01419,-0.68508,-0.41754,0.11368,-0.76616,-0.64998,-0.37339,0.52755,-0.80129,-0.71289,-0.84418,-0.50276,0.30643,0.32077,0.27178,0.64948,0.32915,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.16438,-0.38943,0.858,-0.65914,0.62027,0.10859,0.65266,0.71407,-0.91029,-0.41448,-0.82296,-0.031,-0.91165,-0.69327,0.56352,-0.85822,-0.50618,-0.37474,0.75356,0.21024,-0.92827,-0.49639,-0.83563,-0.35951,0.5
-0.64523,-0.78321,0.07289,0.65747,-0.39788,0.83777,-0.62511,-0.61022,-0.55608,0.97729,-0.36274,0.15381,0.82733,0.72102,-0.41699,-0.06647,-0.15639,0.05367,-0.24768,0.41542,0.29506,-0.17008,0.02909,-0.73443,0.5
0.54529,0.13853,0.26093,0.39742,-0.221,-0.23611,0.74649,0.26863,-0.73514,-0.07428,0.176,-0.47626,-0.17482,0.41107,0.20423,0.64902,0.41709,0.25971,0.311,-0.31893,-0.19843,-0.90142,-0.18569,-0.44824,0.5
-0.28332,-0.31767,0.40112,0.76605,0.16197,-0.82878,0.09879,0.39566,0.64095,-0.32939,-0.183,0.86984,0.83682,0.55354,0.70966,-0.17339,-0.89286,0.24248,0.96506,-0.80665,-0.41665,0.5943,-0.72651,0.97619,0.5
0.6,-0.37472,-0.22025,0.03852,-0.45703,0.03231,-0.49957,-0.14036,0.95884,0.90319,-0.64865,-0.76718,0.70606,-0.96688,-0.91335,-0.59367,-0.21406,0.42611,0.70918,0.88183,0.98764,-0.89597,0.64372,0.36825,0.5
0.39548,-0.85028,-0.94325,-0.56151,-0.74849,-0.09774,-0.76031,-0.74958,0.05341,0.99215,0.48999,-0.7541,-0.88361,-0.25071,0.64941,0.06018,0.15746,-0.94909,0.8184,0.66319,0.19565,0.22781,-0.80058,-0.82988,0.5
-0.58512,-0.08883,0.26474,-0.33379,-0.65252,-0.65882,0.90172,-0.02684,-0.85408,0.43655,-0.42316,-0.88399,0.64458,0.56119,0.03992,-0.22008,-0.8098,-0.21685,0.23349,0.56928,-0.94129,-0.71641,-0.48035,-0.27231,0.5
-0.393,0.33797,0.99153,0.90721,0.50594,-0.92556,-0.85994,0.41367,-0.85344,0.88936,0.81395,0.98804,-0.49598,0.22333,0.27509,-0.71849,0.42533,-0.0478,-0.87134,-0.6917,-0.23221,0.29159,-0.7376,0.29447,0.5
0.6606,-0.02141,-0.93215,0.58439,0.52138,-0.28055,0.92916,-0.67745,-0.70183,-0.17001,0.20009,-0.0441,-0.44139,-0.28886,0.32649,-0.2731,0.60809,0.2108,0.60962,0.55814,0.90144,0.46994,-0.01281,0.39469,0.5
0.25266,-0.86608,0.40348,-0.12598,0.59665,-0.02434,0.88539,-0.35536,-0.00573,0.38923,-0.95723,0.69212,0.47377,0.34758,0.21033,-0.67839,-0.53199,-0.24086,0.83718,-0.70133,-0.91566,-0.74131,-0.23217,-0.5319,0.5
0.67312,-0.34597,0.38645,0.76645,-0.60445,-0.12832,-0.71296,-0.93716,0.99229,0.85065,0.45211,-0.49385,-0.38696,0.92391,-0.7186,-0.45564,0.22068,-0.52986,0.71891,0.933,0.79605,-0.26212,0.70294,0.5824,0.5
0.76502,0.10213,0.56532,-0.56201,0.43884,-0.94921,0.63887,0.14677,-0.04471,0.71064,-0.49077,0.91727,0.6958,-0.11783,0.42124,0.32102,-0.61773,-0.13442,-0.53637,-0.63081,0.50516,0.12276,-0.34803,0.04681,0.5
0.82001,-0.60052,0.84627,-0.54643,-0.86443,0.21798,-0.82074,-0.27581,0.90436,0.02313,0.09246,0.29618,0.46214,-0.02998,-0.35911,0.91763,-0.93798,0.11227,0.97446,-0.11464,-0.8207,-0.9637,-0.46352,0.77303,0.5
-0.88452,-0.14461,-0.29194,-0.50446,-0.84397,-0.55215,0.3939,-0.87903,-0.51923,-0.77412,0.0745,-0.33489,0.74205,0.10508,-0.57633,0.90822,0.05671,0.08347,-0.17797,-0.03934,0.73004,0.34789,-0.16492,-0.17471,0.5
-0.2281,-0.39385,-0.44733,0.77237,-0.19284,-0.08511,-0.66187,-0.7817,0.5344,-0.93866,0.5558,0.90601,0.06146,0.69804,0.15714,-0.8802,-0.98008,0.45324,0.06873,0.65307,-0.54504,-0.12936,-0.01805,-0.06299,0.5
0.55773,0.57634,-0.21432,-0.5391,0.92339,0.96871,-0.88651,0.55574,-0.16128,0.62021,-0.31838,0.80336,0.29415,-0.63775,0.75608,0.32398,0.03076,-0.35885,0.78847,0.99459,0.0286,-0.18608,-0.90475,-0.39318,0.5
0.57478,-0.38053,-0.56604,-0.65456,0.88622,0.64356,0.95872,0.44669,0.37032,-0.53028,-0.2037,-0.75799,-0.58094,0.20225,-0.00267,0.36628,-0.17225,-0.97201,-0.60316,0.1558,-0.62476,0.27816,-0.35639,-0.29722,0.5
0.00852,0.25905,-0.36228,0.46633,0.32562,0.40171,-0.11121,-0.81259,-0.08505,0.22915,-0.94191,0.36495,0.6998,0.81762,-0.79862,0.41979,-0.73251,-0.74368,-0.71255,-0.8463,0.99878,-0.56264,0.47134,0.67981,0.5
0.80535,-0.84695,0.10064,-0.1095,0.97275,-0.48346,-0.80577,-0.86073,-0.68085,0.31212,0.7054,0.5983,-0.41628,-0.71036,-0.38951,0.62628,-0.24456,-0.66649,0.95876,-0.0189,-0.48984,-0.75841,0.44306,-0.89924,0.5
0.30007,0.86724,-0.41595,0.30211,0.40402,0.91549,0.21146,-0.6846,0.37538,0.54835,0.65875,-0.91085,-0.09613,-0.8792,-0.95211,-0.92561,-0.30951,0.32001,0.92802,0.50901,-0.81665,-0.36755,0.38143,0.30724,0.5
-0.669,0.74581,-0.32722,-0.99676,0.43042,-0.20735,-0.63288,-0.08148,-0.04014,0.34495,0.68748,-0.9307,-0.42885,0.50176,-0.84072,-0.94575,-0.13552,0.07365,-0.66064,0.07534,-0.47449,-0.78236,-0.15559,-0.2133,0.5
0.8784,0.07221,-0.32354,-0.56018,0.66504,0.91224,0.75177,0.71558,0.11682,0.72515,-0.45544,0.48444,-0.02989,0.59744,-0.95971,-0.57078,0.26492,-0.7038,0.98009,0.75961,0.98268,0.26091,0.90602,0.90717,0.5
-0.39309,-0.10937,-0.5907,-0.4412,0.20454,-0.96648,0.90656,0.96134,-0.39877,0.19804,-0.86555,-0.59463,-0.56726,0.87477,-0.18893,0.24194,0.23917,0.58952,-0.45978,0.64112,-0.27255,0.31609,0.35034,0.1051,0.5
-0.30976,-0.64808,0.98282,0.53478,-0.89451,0.6904,-0.54508,-0.1843,-0.52179,0.14471,0.26957,-0.55445,0.42619,0.67305,0.25237,0.88962,-0.83038,-0.26402,0.78005,0.11824,-0.68863,-0.42631,-0.72958,0.68104,0.5
0.27014,0.8786,-0.90416,-0.47975,0.11712,-0.60188,0.11031,0.42208,-0.71031,-0.65346,0.88527,-0.25303,-0.23989,-0.8408,-0.75391,0.38055,-0.50277,0.84169,0.07523,0.28998,0.82599,0.39857,-0.60015,0.95461,0.5
0.22537,0.29773,0.75451,-0.96726,0.90249,-0.97553,-0.75814,-0.89231,-0.26361,0.76035,-0.79748,0.35713,0.68014,-0.13551,0.20993,-0.27049,0.46345,0.90662,-0.4088,-0.02867,-0.67942,0.50252,-0.07038,0.29857,0.5
0.97421,0.20772,0.42963,-0.02029,0.74434,0.08671,-0.72414,-0.01419,-0.68508,-0.41754,0.11368,-0.76616,-0.64998,-0.37339,0.52755,-0.80129,-0.71289,-0.84418,-0.50276,0.30643,0.32077,0.27178,0.64948,0.32915,0.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
0.01286,-0.35697,0.38544,-0.38259,0.90562,0.34394,0.77032,-0.33353,0.44012,-0.20905,-0.20529,0.82789,-0.83997,0.23084,-0.62412,-0.55325,0.32101,-0.099,-0.14111,-0.22446,0.2523,-0.88922,-0.30046,-0.74129,1.0
0.66164,-0.10106,0.14577,0.21185,-0.44148,-0.23681,0.4687,0.21027,-0.71978,0.65722,-0.06834,-0.37453,0.92233,0.50278,0.82143,-0.99839,0.44767,-0.62298,0.79027,-0.75347,-0.75348,-0.60173,0.29505,-0.33815,1.0
-0.32106,0.23028,0.08744,-0.11046,-0.58481,-0.09836,0.77266,0.71283,0.36096,0.1268,-0.03033,0.31863,-0.41003,-0.46035,0.91338,0.26791,0.4178,0.94995,0.18787,0.60995,-0.62742,0.1079,-0.10283,-0.92964,1.0
-0.40436,0.52816,-0.80354,0.34357,-0.54662,-0.68828,-0.44659,-0.07659,0.45956,-0.75439,-0.05773,-0.91442,-0.31373,-0.72369,-0.40391,-0.63427,-0.99046,-0.86737,-0.58097,-0.22203,-0.98555,0.98981,0.18848,0.90735,1.0
0.95972,-0.1416,-0.77145,-0.77844,-0.29686,-0.07104,0.93918,0.29119,0.92496,-0.20653,0.94357,0.81076,-0.45076,-0.58414,0.15783,-0.22562,0.79554,0.35651,-0.04653,-0.07198,-0.84231,-0.24313,0.36472,-0.58418,1.0
-0.19948,-0.888,0.15633,-0.71313,0.79352,-0.18844,0.69656,0.27673,0.59926,-0.08751,0.42952,-0.63883,-0.63103,-0.04633,-0.83354,-0.80903,-0.99232,0.03167,0.97213,-0.93379,-0.13638,0.47407,-0.86801,0.26812,1.0
-0.86245,-0.37476,0.77339,0.13732,0.04538,-0.56449,0.26453,0.01772,-0.98748,-0.93869,-0.4224,-0.47474,-0.47014,0.36112,0.1489,0.01754,0.99765,0.77617,0.40675,0.35005,0.88621,0.48659,-0.01711,-0.84005,1.0
-0.02214,0.17817,-0.75541,-0.36054,-0.10831,0.38946,-0.12024,-0.52082,0.21952,0.70772,0.6253,-0.86959,-0.50141,-0.86881,-0.45247,-0.82583,0.82565,0.30836,0.95669,0.95838,0.90182,-0.40273,0.08248,-0.8198,1.0
